name,series,brand,price,gender,made_in,movement,case_material,strap_material,glass,reference_number
Gucci - GG2570,GG2570,Gucci,"EGP 78,650.00",Men,Switzerland,Quartz,Stainless Steel,Stainless Steel,Sapphire glass with anti reflective coating,YA142.303
Gucci - GG2570,GG2570,Gucci,"EGP 72,950.00",Men,Switzerland,Quartz,Stainless Steel,Nylon,Sapphire glass with anti reflective coating,YA142.304
Gucci - GG2570,GG2570,Gucci,"EGP 72,950.00",Men,Switzerland,Quartz,Stainless Steel,Nylon,Sapphire glass with anti reflective coating,YA142.305
Gucci - YA142.316,Unknown,Gucci,"EGP 109,330.00",Men,Switzerland,Quartz,Stainless Steel With Black Ceramic Bezel with tachymeter indication,Stainless Steel,Sapphire glass with anti reflective coating,YA142.316
Gucci - YA142.317,Unknown,Gucci,"EGP 109,330.00",Men,Switzerland,Quartz,Stainless Steel With Black Ceramic Bezel with tachymeter indication,Stainless Steel,Sapphire glass with anti reflective coating,YA142.317
Gucci - YA142.318,Unknown,Gucci,"EGP 109,330.00",Men,Switzerland,Quartz,Stainless Steel With Black Ceramic Bezel with tachymeter indication,Stainless Steel,Sapphire glass with anti reflective coating,YA142.318
Gucci - YA142.330,Unknown,Gucci,"EGP 136,690.00",Men,Switzerland,Automatic,"Stainless Steel with black PVD coating, Interlocking G small seconds display, black PVD bezel",Rubber with Textile effect,Sapphire glass with anti reflective coating,YA142.330
Gucci - 25H,25H,Gucci,"EGP 81,980.00",Women,Switzerland,Quartz,Stainless Steel,Stainless Steel,Sapphire glass with anti reflective coating,YA163.402
Gucci - 25H,25H,Gucci,"EGP 79,310.00",Men,Switzerland,Quartz,Stainless Steel,Leather,Sapphire glass with anti reflective coating,YA163.419
Gucci - G,G-Flat,Gucci,"EGP 128,810.00",Men,Switzerland,Automatic,Stainless Steel,Stainless Steel,Sapphire glass with anti reflective coating,YA166.401
Frederique Constant - Slimline Heart Beat Automatic,Slimline Heart Beat Automatic,Frederique Constant,"EGP 105,560.00",Men,Switzerland,Automatic,Stainless steel,Leather,Sapphire Crystal,FC-312B4S6
Raymond Weil - Maestro Automatic,Maestro Automatic,Raymond Weil,"EGP 79,690.00",Men,Switzerland,Automatic,Stainless Steel,Leather,Scratch Resistant Sapphire,2227.PC5.20021
Raymond Weil - Toccata,Toccata,Raymond Weil,"EGP 42,070.00",Women,Switzerland,Quartz,Stainless steel,Stainless steel,Sapphire,5385.ST.00659
Casio - General,General,Casio,"EGP 4,895.00",Men,China,Tough solar,Resin,Resin,Mineral,AQ-S810W-1A3VDF
Casio - Baby,Baby-G,Unknown,"EGP 10,750.00",Unisex,China,Unknown,Resin,Resin,Mineral,BA-110-4A1DR
Casio - G,G-Shock,Casio,"EGP 5,695.00",Men,China,Quartz,Resin,Resin,Mineral,DW-9052GBX-1A4DR
Casio - G,G-Shock,Casio,"EGP 8,495.00",Men,China,Quartz,Resin,Resin,Mineral,GA-110HR-1ADR
Casio - G,G-Shock,Casio,"EGP 11,495.00",Unisex,China,Quartz,Resin,Resin,Mineral,GA-400SK-1A4DR
Casio - G,G-Shock,Casio,"EGP 7,995.00",Men,China,Quartz,Resin,Resin,Mineral,GBD-800-1DR
Calvin Klein - Established,Established,Unknown,"EGP 9,230.00",Unisex,Switzerland,Unknown,Stainless Steel,Leather,Mineral,K9H216C6
Casio - G,G-Shock,Casio,"EGP 22,995.00",Men,China,Quartz,Resin / Stainless steel,Resin,Mineral Glass,GG-1000-1ADR
Lacoste - Nautical,Nautical,Unknown,"EGP 10,155.00",Unisex,China,Unknown,Stainless steel,Silicone,Mineral,2011029
Casio - General,General,Casio,"EGP 2,250.00",Men,China,Quartz,Resin,Resin,Spherical,AE-1000W-2AVDF
Casio - G,G-Shock,Casio,"EGP 10,995.00",Women,China,Quartz,Resin,Resin,Mineral,GMA-S110SR-7ADR
Casio - G,G-Shock,Unknown,"EGP 9,325.00",Unisex,China,Unknown,Resin,Resin,Mineral,GA-140-6ADR
Casio - G,G-Shock,Casio,"EGP 9,995.00",Men,China,Quartz,Resin,Resin,Mineral,GA-140GB-1A1DR
Casio - Baby,Baby-G,Unknown,"EGP 7,250.00",Unisex,China,Unknown,Resin,Resin,Mineral,BLX-560-2DR
Casio - G,G-Shock,Casio,"EGP 6,995.00",Men,China,Quartz,Resin,Resin,Mineral,DW-5610SU-8DR
Casio - G,G-Shock,Casio,"EGP 9,495.00",Men,China,Quartz,Resin,Resin,Mineral,GA-900-1ADR
Casio - G,G-Shock,Casio,"EGP 9,750.00",Men,China,Quartz,Resin,Resin,Mineral Glass,GA-2100FR-5ADR
Casio - G,G-Shock,Casio,"EGP 8,695.00",Men,China,Quartz,Resin,Resin,Mineral,GA-2200-2ADR
Casio - G,G-Shock,Casio,"EGP 10,875.00",Men,China,Quartz,Resin,Resin,Mineral,GA-900SKE-8ADR
Casio - G,G-Shock,Casio,"EGP 12,995.00",Unisex,China,Quartz,Resin,Resin,Mineral,GBD-200SM-1A5DR
Casio - Enticer Ladies,Enticer Ladies,Casio,"EGP 2,750.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,LTP-1303D-1AVDF
Casio - Enticer Ladies,Enticer Ladies,Casio,"EGP 2,250.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,LTP-V004D-7B2UDF
Casio - Enticer Ladies,Enticer Ladies,Casio,"EGP 2,250.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,LTP-V004D-7BUDF
Casio - G,G-Shock,Casio,"EGP 8,595.00",Unisex,China,Quartz,Resin,Resin,Mineral,DW-5600CA-8DR
Casio - G,G-Shock,Casio,"EGP 7,995.00",Men,China,Quartz,Resin,Resin,Mineral,GA-700CA-2ADR
Casio - G,G-Shock,Casio,"EGP 7,895.00",Men,China,Quartz,Resin,Resin,Mineral,GA-700VB-1ADR
Casio - G,G-Shock,Casio,"EGP 17,995.00",Men,China,Quartz,Stainless Steel,Resin,Mineral,GM-2100B-3ADR
Casio - G,G-Shock,Casio,"EGP 18,450.00",Women,China,Quartz,Plated Stainless Steel,Resin,Mineral,GM-6900SG-9DR
Casio - General,General,Casio,"EGP 1,675.00",Unisex,China,Quartz,Stainless Steel,Stainless Steel,Mineral,MTP-V001D-7BUDF
Casio - General,General,Casio,"EGP 2,595.00",Men,China,Quartz,Resin,Resin,Mineral,WS-1300H-2AVDF
Casio - Edifice,Edifice,Casio,"EGP 8,895.00",Men,China,Quartz,Stainless Stel,Leather,Mineral,EFV-C100L-1AVDF
Casio - General,General,Casio,"EGP 2,995.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,LTP-1308D-4AVDF
Raymond Weil - Freelancer,Freelancer,Raymond Weil,"EGP 83,650.00",Men,Switzerland,Automatic,Stainless steel,Stainless steel,Sapphire,2731.ST.52001
Frederique Constant - Classics,Classics,Frederique Constant,"EGP 57,130.00",Men,Switzerland,Quartz,Stainless Steel,Calf leather with crocodile pattern,Mineral,FC-296DG5B6
Frederique Constant - Classics Heart Beat,Classics Heart Beat,Frederique Constant,"EGP 110,570.00",Men,Switzerland,Automatic,Stainless Steel,Leather,Mineral,FC-335MCNW4P26
Casio - General,General,Casio,"EGP 2,795.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,LA680WA-2CDF
Casio - General,General,Casio,"EGP 3,595.00",Men,China,Quartz,Resin,Resin,Mineral,MWD-110H-1AVDF
Casio - General,General,Casio,"EGP 3,395.00",Unisex,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,MTP-VD01G-1CVUDF
Casio - General,General,Casio,"EGP 4,650.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,MWA-100HD-2AVDF
Lacoste - Neocroc,Neocroc,Lacoste,"EGP 5,260.00",Men,China,Quartz,Plastic,Rubber,Mineral,2011231
Casio - G,G-Shock,Casio,"EGP 15,795.00",Women,China,Quartz,Stainless Steel,Rubber,Mineral,GM-S110-1ADR
Frederique Constant - Heart Beat Moonphase,Classics Heart Beat Moonphase,Frederique Constant,"EGP 103,680.00",Men,Switzerland,Automatc,Stainless Steel,Stainless Steel,Mineral,FC-335MC4P6B2
Tommy Hilfiger - Griffin,Griffin,Tommy Hilfiger,"EGP 8,900.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,171.0458
Casio - Vintage,Vintage,Casio,"EGP 3,795.00",Unisex,China,Quartz,Stainless Steel,Stainless Steel,Mineral,A700WM-7ADF
Casio - Vintage,Vintage,Casio,"EGP 5,595.00",Unisex,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,A700WMG-9ADF
Casio - Vintage,Vintage,Casio,"EGP 5,195.00",Women,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,B640WMR-5ADF
Casio - G,G-Shock,Casio,"EGP 11,595.00",Men,China,Quartz,Resin,Resin,Mineral,GBD-200-2DR
Casio - G,G-Shock,Casio,"EGP 13,695.00",Men,China,Quartz,Stainless Steel,Resin,Mineral,GM-5600U-1DR
Frederique Constant - Ladies Automatic Heart Beat,Ladies Automatic Heart Beat,Frederique Constant,"EGP 125,390.00",Women,Switzerland,Automatic,Stainless steel,Stainless steel,Unknown,FC-310SD2NH6B
Hugo Boss - Troper,Troper,Hugo Boss,"EGP 15,215.00",Men,Unknown,Quartz,Stainless steel,Stainless steel,Mineral,1514069
Gucci - G,G-Timeless,Gucci,"EGP 120,830.00",Men,Switzerland,Automatic,Stainless Steel,Stainless Steel,Sapphire glass with anti-reflecting coating,YA126.389
Gucci - G,G-Timeless,Gucci,"EGP 76,370.00",Unisex,Switzerland,Quartz,Stainless Steel,Stainless Steel & PVD Yellow Gold,Scratch Resistant Sapphire,YA126.4131
Gucci - G,G-Timeless,Gucci,"EGP 77,510.00",Unisex,Switzerland,Quartz,Stainless Steel,Green &Red Nylon Strap,Sapphire glass with anti reflective coating,YA126.4236
Gucci - Dive,Dive,Gucci,"EGP 85,490.00",Men,Switzerland,Quartz,Stainless Steel & Uni Directional Bezel,Nylon,Scratch Resistant Sapphire,YA136.209A
Casio - G,G-Shock,Casio,"EGP 6,295.00",Men,China,Quartz,Resin,Resin,Mineral,DW-5900-1DR
Calvin Klein - K2221120,Unknown,Unknown,"EGP 4,845.00",Unisex,Switzerland,Unknown,Stainless steel,Leather,Mineral,K2221120
Calvin Klein - CK Snake,Unknown,Unknown,"EGP 10,550.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Calvin Klein - CK Steadfast,Unknown,Unknown,"EGP 10,550.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G,G-Shock,Casio,"EGP 7,395.00",Men,China,Quartz,Resin,Silicone,Mineral,DW-6900CB-1DS
Casio - EDIFICE,Unknown,Unknown,"EGP 7,995.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G,G-Shock,Casio,"EGP 8,295.00",Men,China,Quartz,Resin,Resin,Mineral,GA-100-1A2DR
Casio - G,Unknown,Unknown,"EGP 11,395.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G,G-Shock,Casio,"EGP 10,895.00",Unisex,China,Quartz,Resin,Resin,Mineral,GA-400GB-1A4DR
Casio - G,G-Shock,Casio,"EGP 7,995.00",Unisex,China,Quartz,Resin,Resin,Mineral,GA-700-7ADR
Emporio Armani - Diver,Diver,Emporio Armani,"EGP 25,795.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,AR11360
Casio - Digital,Digital,Casio,"EGP 2,195.00",Men,China,Quartz,Resin,Resin,Mineral,AE-1500WHX-3AVDF
Casio - Edifice,Edifice,Casio,"EGP 8,895.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,EFV-620D-1A4VUDF
Casio - G,G-Shock,Casio,"EGP 11,195.00",Men,China,Quartz,Resin,Resin,Mineral,GA-B2100-1A1DR
Casio - General,General,Casio,"EGP 2,495.00",Unisex,China,Quartz,Resin,Resin,Mineral,LWS-1200H-7A2VDF
Casio - General,General,Casio,"EGP 2,350.00",Men,China,Quartz,Resin,Resin,Mineral,W-737HX-5AVDF
Calvin Klein - Charming,Charming,Calvin Klein,"EGP 13,910.00",Women,China,Quartz,Plated Stainless Steel,Stainless Steel,Mineral,25200237
Casio - General,General,Casio,"EGP 3,595.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,MTP-VD300L-2EUDF
Lacoste - Club Gift Set,Club Gift Set,Lacoste,"EGP 9,970.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,2070019
Casio - General,General,Casio,"EGP 4,650.00",Men,China,Quartz,Stainless Steel / Resin,Stainless Steel,Mineral,MWA-100HD-7AVDF
Casio - General,General,Casio,"EGP 1,725.00",Unisex,China,Quartz,Resin,Resin,Mineral,W-218HC-2AVDF
Calvin Klein - Essentials,Essentials,Calvin Klein,"EGP 9,950.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,25200200
Casio - General,General,Casio,"EGP 2,095.00",Women,China,Quartz,Resin,Resin,Mineral,LA-20WHS-7ADF
Casio - General,General,Casio,"EGP 2,595.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,MTP-VD01L-1BVUDF
Hugo Boss - Fresh,Fresh,Hugo Boss,"EGP 12,700.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,HB153.0287
D1 Milano - Polychrono,Polychrono,D1 Milano,"EGP 15,990.00",Men,China,Quartz,"Polycarbonate, Soft-Touch Coating","Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PHBJ04
Lacoste - Ladycroc Mini Watch,Ladycroc Mini Watch,Lacoste,"EGP 6,170.00",Women,China,Quartz,Stainless Steel,Leather,Mineral,2001262
Casio - General,General,Casio,"EGP 1,795.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,MTP-V005D-1BUDF
Casio - General,General,Casio,"EGP 1,725.00",Women,China,Quartz,Resin,Resin,Mineral,W-218HC-4AVDF
Tommy Hilfiger - Sport Grey,Sport Grey,Tommy Hilfiger,"EGP 3,500.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,178.1199
Casio - General,General,Casio,"EGP 2,095.00",Women,China,Quartz,Resin,Resin,Mineral,LA-20WHS-2ADF
Casio - General,General,Casio,"EGP 2,375.00",Unisex,China,Quartz,Resin,Cloth band,Mineral,W-219HB-5AVDF
Casio - G,G-Shock,Casio,"EGP 13,495.00",Women,China,Quartz,Resin,Resin,Mineral,GMA-S120SG-7ADR
D1 Milano - Black Sketch,Black Sketch,D1 Milano,"EGP 13,990.00",Men,China,Quartz,"Polycarbonate, Soft-Touch Coating","Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PCBJ33
Casio - BESIDE,BESIDE,Casio,"EGP 9,895.00",Men,China,Quartz,Stainless steel,Genuine Leather,Mineral,BEM-501L-7AVDF
Casio - G,G-Shock,Casio,"EGP 8,795.00",Men,China,Quartz,Resin,Resin,Mineral,GA-2000S-1ADR
Casio - General,General,Casio,"EGP 2,250.00",Men,China,Quartz,Resin,Resin,Spherical,AE-1000W-1BVDF
Hugo Boss - Commissioner,Commissioner,Unknown,"EGP 11,970.00",Unisex,China,Unknown,Stainless Steel,Stainless Steel,Mineral,HB151.3833
Casio - General,General,Casio,"EGP 4,595.00",Men,China,Quartz,Stainless Steel,Leather,Mineral Glass,MTP-1374L-7AVDF
Casio - General,General,Casio,"EGP 4,795.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral Glass,MTP-1375D-7A2VDF
Casio - General,General,Casio,"EGP 2,395.00",Women,China,Quartz,Stainless Steel,Leather,Mineral,LTP-VT01L-4BUDF
Casio - General,General,Casio,"EGP 1,975.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,LTP-V005D-7AUDF
Casio - Vintage,Vintage,Casio,"EGP 2,795.00",Unisex,China,Quartz,Stainless Steel,Stainless Steel,Mineral,A168WA-1WDF
Casio - G,G-Shock,Casio,"EGP 7,695.00",Men,China,Quartz,Resin,Resin,Mineral,GA-2100-1A1DR
Casio - General,General,Casio,"EGP 4,595.00",Men,China,Quartz,Lon Plated,Stainless Steel,Mineral Glass,MTP-1374L-1AVDF
Casio - General,General,Casio,"EGP 4,595.00",Men,China,Quartz,Stainless Steel,Leather,Mineral Glass,MTP-1375L-1AVDF
Lacoste - 12.12 Peanuts,12.12 Peanuts,Lacoste,"EGP 6,515.00",Men,China,Quartz,Plastic,Textile,Mineral,2011146
Casio - General,General,Casio,"EGP 1,625.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,MTP-V005L-1BUDF
Casio - Enticer Ladies,Enticer Ladies,Casio,"EGP 3,595.00",Women,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,LTP-1165N-1CRDF
Casio - General,General,Casio,"EGP 1,725.00",Unisex,China,Quartz,Resin,Resin,Mineral,W-218HC-8AVDF
Casio - Youth,Youth,Casio,"EGP 2,195.00",Women,China,Quartz,Resin,Resin,Resin,F-91WS-4DF
Casio - General,General,Casio,"EGP 2,995.00",Unisex,China,Quartz,Stainless Steel,Stainless Steel,Mineral,MTP-1302D-1A2VDF
Casio - General,General,Casio,"EGP 2,995.00",Unisex,China,Quartz,Stainless Steel,Stainless Steel,Mineral,MTP-1303D-7AVDF
Casio - General,General,Casio,"EGP 2,875.00",Men,China,Quartz,Resin,Resin,Resin Glass,AE-1500WH-8BVDF
Casio - General,General,Casio,"EGP 2,595.00",Women,China,Quartz,Stainless Steel,Leather,Mineral,LTP-VT01GL-2BUDF
Casio - General,General,Casio,"EGP 2,595.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,MTP-VT01D-1BUDF
Casio - General,General,Casio,"EGP 4,795.00",Men,China,Quartz,Lon Plated,Stainless Steel,Mineral Glass,MTP-1374D-1AVDF
